year,month,name,temperature,humidity
2018,3,恆春,23.9,64
2018,3,新竹,19.3,73
2018,3,花蓮,21.0,75
2018,3,高雄,23.5,65
2018,3,基隆,19.4,73
2018,3,金門,16.9,75
2018,3,馬祖,14.0,83
2018,3,澎湖,21.1,75
2018,3,日月潭,16.8,73
2018,3,臺中,20.8,73
2018,3,臺南,22.3,70
2018,3,臺北,20.6,69
2018,3,臺東,22.1,72
2018,3,新屋,19.0,76
2018,3,宜蘭,20.5,72
2018,4,板橋,23.0,71
2018,4,嘉義,24.6,75
2018,4,恆春,25.6,68
2018,4,新竹,23.0,72
2018,4,花蓮,22.8,74
2018,4,高雄,26.3,67
2018,4,基隆,22.6,74
2018,4,金門,21.1,76
2018,4,馬祖,18.9,81
2018,4,澎湖,24.4,76
2018,4,日月潭,18.8,79
2018,4,臺中,24.3,71
2018,4,臺南,25.6,68
2018,4,臺北,23.5,66
2018,4,臺東,23.9,75
2018,4,新屋,22.6,76
2018,4,宜蘭,22.6,74
2018,5,板橋,27.8,70
2018,5,嘉義,28.5,76
2018,5,恆春,28.6,73
2018,5,新竹,27.4,74
2018,5,花蓮,27.0,75
2018,5,高雄,29.1,72
2018,5,基隆,26.7,70
2018,5,金門,25.7,82
2018,5,馬祖,24.0,81
2018,5,澎湖,27.5,82
2018,5,日月潭,22.3,79
2018,5,臺中,28.3,74
2018,5,臺南,28.9,71
2018,5,臺北,28.2,64
2018,5,臺東,27.7,78
2018,5,新屋,26.7,79
2018,5,宜蘭,27.0,76
2018,6,板橋,28.3,75
2018,6,嘉義,28.5,79
2018,6,恆春,28.8,80
2018,6,新竹,28.5,73
2018,6,花蓮,27.8,78
2018,6,高雄,29.1,75
2018,6,基隆,27.2,79
2018,6,金門,27.1,81
2018,6,馬祖,25.2,84
2018,6,澎湖,28.1,83
2018,6,日月潭,22.6,80
2018,6,臺中,28.7,76
2018,6,臺南,29.0,75
2018,6,臺北,28.5,69
2018,6,臺東,28.3,81
2018,6,新屋,27.4,80
2018,6,宜蘭,27.8,79
2018,7,板橋,30.0,71
2018,7,嘉義,29.0,79
2018,7,恆春,28.7,81
2018,7,新竹,29.9,70
2018,7,花蓮,28.8,73
2018,7,高雄,29.2,76
2018,7,基隆,29.6,72
2018,7,金門,29.3,78
2018,7,馬祖,27.9,85
2018,7,澎湖,29.2,85
2018,7,日月潭,22.7,80
2018,7,臺中,28.6,82
2018,7,臺南,29.2,75
2018,7,臺北,30.3,65
2018,7,臺東,28.8,78
2018,7,新屋,29.3,77
2018,7,宜蘭,29.2,75
2018,8,板橋,29.0,75
2018,8,嘉義,28.3,78
2018,8,恆春,27.8,88
2018,8,新竹,29.0,73
2018,8,花蓮,28.5,79
2018,8,高雄,28.0,79
2018,8,基隆,28.9,74
2018,8,金門,28.8,80
2018,8,馬祖,28.1,84
2018,8,澎湖,28.4,86
2018,8,日月潭,22.2,89
2018,8,臺中,27.9,83
2018,8,臺南,27.8,81
2018,8,臺北,29.5,70
2018,8,臺東,28.5,81
2018,8,新屋,28.7,81
2018,8,宜蘭,29.1,76
2018,9,板橋,27.8,72
2018,9,嘉義,28.1,78
2018,9,恆春,28.1,80
2018,9,新竹,27.7,72
2018,9,花蓮,27.7,80
2018,9,高雄,29.1,74
2018,9,基隆,27.9,72
2018,9,金門,27.5,75
2018,9,馬祖,26.4,80
2018,9,澎湖,28.1,81
2018,9,日月潭,22.4,83
2018,9,臺中,28.3,74
2018,9,臺南,28.9,73
2018,9,臺北,28.2,70
2018,9,臺東,28.1,79
2018,9,新屋,27.4,80
2018,9,宜蘭,27.7,77
2018,10,板橋,23.1,74
2018,10,嘉義,24.6,75
2018,10,恆春,26.1,71
2018,10,新竹,23.6,69
2018,10,花蓮,24.2,73
2018,10,高雄,26.8,70
2018,10,基隆,23.3,72
2018,10,金門,23.4,63
2018,10,馬祖,21.6,71
2018,10,澎湖,25.1,73
2018,10,日月潭,20.2,77
2018,10,臺中,24.9,68
2018,10,臺南,25.8,70
2018,10,臺北,23.3,71
2018,10,臺東,25.1,74
2018,10,新屋,23.1,73
2018,10,宜蘭,22.8,77
2018,11,板橋,22.4,78
2018,11,嘉義,23.1,80
2018,11,恆春,25.3,74
2018,11,新竹,22.3,76
2018,11,花蓮,22.8,78
2018,11,高雄,25.6,73
2018,11,基隆,22.3,76
2018,11,金門,20.7,75
2018,11,馬祖,18.2,84
2018,11,澎湖,23.5,81
2018,11,日月潭,19.3,76
2018,11,臺中,23.4,75
2018,11,臺南,24.2,76
2018,11,臺北,22.7,74
2018,11,臺東,24.0,77
2018,11,新屋,21.8,82
2018,11,宜蘭,22.0,87
2018,12,板橋,19.1,82
2018,12,嘉義,20.7,75
2018,12,恆春,23.6,71
2018,12,新竹,19.1,75
2018,12,花蓮,21.0,75
2018,12,高雄,23.4,70
2018,12,基隆,19.1,77
2018,12,金門,17.2,72
2018,12,馬祖,14.0,81
2018,12,澎湖,20.7,80
2018,12,日月潭,17.8,74
2018,12,臺中,20.8,72
2018,12,臺南,21.6,74
2018,12,臺北,19.5,75
2018,12,臺東,22.0,74
2018,12,新屋,18.5,82
2018,12,宜蘭,19.3,85
2019,1,板橋,18.2,82
2019,1,嘉義,19.2,77
2019,1,恆春,22.6,75
2019,1,新竹,17.7,76
2019,1,花蓮,20.0,77
2019,1,高雄,21.9,71
2019,1,基隆,17.9,80
2019,1,金門,15.5,71
2019,1,馬祖,11.5,81
2019,1,澎湖,18.0,82
2019,1,日月潭,16.3,73
2019,1,臺中,19.3,75
2019,1,臺南,19.7,77
2019,1,臺北,18.5,74
2019,1,臺東,21.1,75
2019,1,新屋,17.1,81
2019,1,宜蘭,18.4,84
2019,2,板橋,18.6,78
2019,2,嘉義,21.2,75
2019,2,恆春,23.8,78
2019,2,新竹,18.0,80
2019,2,花蓮,21.0,80
2019,2,高雄,23.8,71
2019,2,基隆,17.4,89
2019,2,金門,15.4,77
2019,2,馬祖,10.9,89
2019,2,澎湖,20.3,84
2019,2,日月潭,17.7,72
2019,2,臺中,20.5,75
2019,2,臺南,22.0,76
2019,2,臺北,18.8,79
2019,2,臺東,22.8,77
2019,2,新屋,17.5,85
2019,2,宜蘭,19.4,85
2019,3,板橋,19.5,78
2019,3,嘉義,21.6,77
2019,3,恆春,24.1,74
2019,3,新竹,19.3,78
2019,3,花蓮,20.9,75
2019,3,高雄,24.1,73
2019,3,基隆,19.1,80
2019,3,金門,16.7,79
2019,3,馬祖,13.1,86
2019,3,澎湖,21.5,82
2019,3,日月潭,17.3,80
2019,3,臺中,21.1,79
2019,3,臺南,22.5,77
2019,3,臺北,19.8,75
2019,3,臺東,22.6,75
2019,3,新屋,18.8,81
2019,3,宜蘭,19.9,81
2019,4,板橋,23.7,77
2019,4,嘉義,25.1,75
2019,4,恆春,26.6,76
2019,4,新竹,23.6,77
2019,4,花蓮,24.5,76
2019,4,高雄,26.9,74
2019,4,基隆,23.0,82
2019,4,金門,20.6,82
2019,4,馬祖,17.8,86
2019,4,澎湖,24.3,85
2019,4,日月潭,20.3,78
2019,4,臺中,24.7,79
2019,4,臺南,26.0,73
2019,4,臺北,24.2,76
2019,4,臺東,25.8,76
2019,4,新屋,23.1,82
2019,4,宜蘭,23.8,84
2019,5,板橋,24.7,74
2019,5,嘉義,25.9,78
2019,5,恆春,26.7,80
2019,5,新竹,24.7,77
2019,5,花蓮,24.4,80
2019,5,高雄,27.5,79
2019,5,基隆,24.1,79
2019,5,金門,22.8,78
2019,5,馬祖,20.5,83
2019,5,澎湖,25.8,85
2019,5,日月潭,20.4,88
2019,5,臺中,25.4,82
2019,5,臺南,26.9,75
2019,5,臺北,25.0,77
2019,5,臺東,25.6,80
2019,5,新屋,24.1,81
2019,5,宜蘭,23.9,84
2019,6,板橋,28.1,76
2019,6,嘉義,28.9,73
2019,6,恆春,28.9,84
2019,6,新竹,28.3,74
2019,6,花蓮,27.7,81
2019,6,高雄,29.5,79
2019,6,基隆,27.6,78
2019,6,金門,26.5,87
2019,6,馬祖,24.4,90
2019,6,澎湖,28.5,88
2019,6,日月潭,22.5,84
2019,6,臺中,28.2,79
2019,6,臺南,29.3,74
2019,6,臺北,28.5,77
2019,6,臺東,28.8,79
2019,6,新屋,27.7,82
2019,6,宜蘭,27.5,83
2019,7,板橋,29.9,73
2019,7,嘉義,29.2,74
2019,7,恆春,28.9,86
2019,7,新竹,30.2,68
2019,7,花蓮,29.3,77
2019,7,高雄,29.3,81
2019,7,基隆,29.7,73
2019,7,金門,28.5,83
2019,7,馬祖,27.3,86
2019,7,澎湖,29.1,85
2019,7,日月潭,23.3,84
2019,7,臺中,29.4,79
2019,7,臺南,29.2,76
2019,7,臺北,30.3,73
2019,7,臺東,29.8,77
2019,7,新屋,29.7,76
2019,7,宜蘭,29.5,79
2019,8,板橋,30.0,71
2019,8,嘉義,28.5,81
2019,8,恆春,28.3,88
2019,8,新竹,29.5,74
2019,8,花蓮,28.9,78
2019,8,高雄,28.8,84
2019,8,基隆,29.8,73
2019,8,金門,29.4,77
2019,8,馬祖,28.2,83
2019,8,澎湖,28.5,88
2019,8,日月潭,22.7,85
2019,8,臺中,28.4,86
2019,8,臺南,28.7,79
2019,8,臺北,30.5,72
2019,8,臺東,29.1,79
2019,8,新屋,29.3,78
2019,8,宜蘭,29.0,81
2019,9,板橋,27.0,76
2019,9,嘉義,27.8,75
2019,9,恆春,27.6,81
2019,9,新竹,27.2,71
2019,9,花蓮,27.4,75
2019,9,高雄,28.7,76
2019,9,基隆,26.8,76
2019,9,金門,28.5,67
2019,9,馬祖,26.5,74
2019,9,澎湖,27.8,79
2019,9,日月潭,22.1,79
2019,9,臺中,27.7,78
2019,9,臺南,28.4,71
2019,9,臺北,27.3,79
2019,9,臺東,27.5,77
2019,9,新屋,26.8,75
2019,9,宜蘭,26.8,79
2019,10,板橋,24.9,71
2019,10,嘉義,25.9,74
2019,10,恆春,26.5,75
2019,10,新竹,25.2,71
2019,10,花蓮,25.3,73
2019,10,高雄,27.7,72
2019,10,基隆,24.6,72
2019,10,金門,25.3,66
2019,10,馬祖,23.2,73
2019,10,澎湖,25.7,76
2019,10,日月潭,20.8,76
2019,10,臺中,26.1,71
2019,10,臺南,27.1,69
2019,10,臺北,25.3,74
2019,10,臺東,25.8,74
2019,10,新屋,24.4,70
2019,10,宜蘭,24.4,78
2019,11,板橋,21.7,74
2019,11,嘉義,22.6,72
2019,11,恆春,24.7,71
2019,11,新竹,21.8,70
2019,11,花蓮,22.9,71
2019,11,高雄,25.1,70
2019,11,基隆,21.5,73
2019,11,金門,21.1,62
2019,11,馬祖,18.7,73
2019,11,澎湖,22.5,78
2019,11,日月潭,18.8,74
2019,11,臺中,23.0,69
2019,11,臺南,23.5,71
2019,11,臺北,22.0,75
2019,11,臺東,23.7,70
2019,11,新屋,21.2,71
2019,11,宜蘭,21.2,80
2019,12,板橋,18.6,79
2019,12,嘉義,19.1,76
2019,12,恆春,22.4,74
2019,12,新竹,18.3,75
2019,12,花蓮,20.2,75
2019,12,高雄,21.8,71
2019,12,基隆,18.6,77
2019,12,金門,16.8,70
2019,12,馬祖,14.2,78
2019,12,澎湖,19.1,84
2019,12,日月潭,15.9,74
2019,12,臺中,19.3,75
2019,12,臺南,19.8,76
2019,12,臺北,19.1,77
2019,12,臺東,21.1,73
2019,12,新屋,18.0,75
2019,12,宜蘭,18.8,80
2020,1,板橋,17.3,79
2020,1,嘉義,18.2,76
2020,1,恆春,21.9,76
2020,1,新竹,16.7,78
2020,1,花蓮,19.5,77
2020,1,高雄,20.9,70
2020,1,基隆,17.2,77
2020,1,金門,15.6,73
2020,1,馬祖,12.9,80
2020,1,澎湖,18.4,82
2020,1,日月潭,14.8,72
2020,1,臺中,18.0,76
2020,1,臺南,19.0,75
2020,1,臺北,17.9,75
2020,1,臺東,20.5,74
2020,1,新屋,18.3,82
2020,1,宜蘭,18.3,76
2020,2,板橋,18.1,76
2020,2,嘉義,19.2,76
2020,2,恆春,21.9,79
2020,2,新竹,17.6,74
2020,2,花蓮,19.6,74
2020,2,高雄,21.8,69
2020,2,基隆,17.7,76
2020,2,金門,15.5,72
2020,2,馬祖,12.5,80
2020,2,澎湖,18.8,82
2020,2,日月潭,15.7,71
2020,2,臺中,19.0,72
2020,2,臺南,20.0,70
2020,2,臺北,18.7,72
2020,2,臺東,20.5,75
2020,2,新屋,16.9,83
2020,2,宜蘭,18.4,77
2020,3,板橋,20.3,79
2020,3,嘉義,22.4,76
2020,3,恆春,24.0,80
2020,3,新竹,20.0,79
2020,3,花蓮,21.4,80
2020,3,高雄,24.7,71
2020,3,基隆,19.7,81
2020,3,金門,17.6,77
2020,3,馬祖,14.1,86
2020,3,澎湖,21.8,81
2020,3,日月潭,18.0,76
2020,3,臺中,22.3,70
2020,3,臺南,23.3,72
2020,3,臺北,20.8,75
2020,3,臺東,22.7,78
2020,3,新屋,19.3,87
2020,3,宜蘭,20.5,79
2020,4,板橋,20.4,76
2020,4,嘉義,22.4,75
2020,4,恆春,24.7,73
2020,4,新竹,20.5,74
2020,4,花蓮,21.5,79
2020,4,高雄,25.0,69
2020,4,基隆,19.8,80
2020,4,金門,19.2,70
2020,4,馬祖,16.3,79
2020,4,澎湖,21.7,80
2020,4,日月潭,18.0,75
2020,4,臺中,22.2,70
2020,4,臺南,23.4,69
2020,4,臺北,20.9,73
2020,4,臺東,22.9,74
2020,4,新屋,20.0,81
2020,4,宜蘭,20.4,78
